Date,GC=F,GE,IBM,MSFT,WMT,XOM,^GSPC
2018-05-01,1300.0999755859375,81.4065170288086,104.61991882324219,93.0792236328125,75.18165588378906,62.08313751220703,2705.27001953125
2018-06-01,1251.300048828125,78.6891098022461,104.57608032226562,93.26512145996094,78.50590515136719,63.86261749267578,2718.3701171875
2018-07-01,,79.50419616699219,108.49111938476562,100.33024597167969,81.78729248046875,62.920833587646484,2816.2900390625
2018-08-01,1200.300048828125,75.47941589355469,109.65142059326172,106.24146270751953,87.8642807006836,61.886417388916016,2901.52001953125
2018-09-01,1191.5,65.85490417480469,114.41507720947266,108.5871810913086,86.57686614990234,66.30726623535156,2913.97998046875
2018-10-01,1212.300048828125,59.47512435913086,87.34165954589844,101.40941619873047,92.44945526123047,62.142616271972656,2711.739990234375
2018-11-01,1220.199951171875,44.16469955444336,94.03057861328125,105.28312683105469,90.02483367919922,62.00223159790039,2760.169921875
2018-12-01,1278.300048828125,44.57691192626953,87.10540008544922,96.85096740722656,85.87622833251953,53.72064208984375,2506.85009765625
2019-01-01,1319.699951171875,59.91075134277344,103.0061264038086,99.57807922363281,88.82907104492188,57.7305908203125,2704.10009765625
2019-02-01,1312.800048828125,63.7176513671875,105.84909057617188,106.82498931884766,91.75820922851562,62.26046371459961,2784.489990234375
2019-03-01,1293.0,61.26462936401367,109.38481140136719,112.9406967163086,90.40485382080078,64.36162567138672,2834.39990234375
2019-04-01,1282.800048828125,62.434566497802734,108.74136352539062,125.06404113769531,95.83985900878906,63.94739532470703,2945.830078125
2019-05-01,1305.800048828125,57.95302200317383,98.44633483886719,118.43737030029297,94.53515625,56.372154235839844,2752.06005859375
2019-06-01,1409.699951171875,64.46046447753906,108.17393493652344,128.7564697265625,103.51612854003906,61.73963928222656,2941.760009765625
2019-07-01,1426.0999755859375,64.21525573730469,116.2850112915039,130.97674560546875,103.41307067871094,59.91073989868164,2980.3798828125
2019-08-01,1519.0999755859375,50.696258544921875,106.3148193359375,132.5050048828125,107.04817962646484,55.173309326171875,2926.4599609375
2019-09-01,,54.93630599975586,115.41697692871094,134.07449340820312,111.73650360107422,57.59678268432617,2976.739990234375
2019-10-01,1511.4000244140625,61.39340591430664,106.13887786865234,138.25982666015625,110.39959716796875,55.117042541503906,3037.56005859375
2019-11-01,1465.5999755859375,69.32901763916016,106.71033477783203,145.9842987060547,112.12252807617188,55.573829650878906,3140.97998046875
2019-12-01,,68.65234375,107.64141082763672,152.59654235839844,111.88713836669922,57.6061897277832,3230.780029296875
2020-01-01,1582.9000244140625,76.65740203857422,115.42301940917969,164.7210693359375,108.275146484375,51.282554626464844,3225.52001953125
